"precinct","office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","readme_check"
"Low Burbanks Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"LOW BURBANKS GRANT",3300743620,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Martins Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MARTINS LOCATION",3300746020,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Milan","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILAN",3300747860,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Millsfield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILLSFIELD",3300748260,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Northumberland","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"NORTHUMBERLAND",3300756100,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Odell","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ODELL",3300757860,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pinkhams Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PINKHAMS GRANT",3300761620,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pittsburg","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PITTSBURG",3300761780,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Randolph","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"RANDOLPH",3300763860,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Sargents Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SARGENTS PURCHASE",3300767860,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Second College Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SECOND COLLEGE GRANT",3300768500,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Shelburne","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SHELBURNE",3300768980,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stark","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STARK",3300773060,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stewartstown","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STEWARTSTOWN",3300773380,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stratford","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STRATFORD",3300774180,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Success","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SUCCESS",3300774500,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Thompson and Meserves Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"THOMPSON AND MESERVES PURCHASE",3300776580,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Wentworths Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WENTWORTHS LOCATION",3300780740,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Whitefield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WHITEFIELD",3300784420,"KRICHEVSKY","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"At Gil Ac Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ATKINSON",3301502340,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS GRANT",3300704100,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS PURCHASE",3300704260,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Berlin","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BERLIN",3300705140,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Cambridge","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CAMBRIDGE",3300708420,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Carroll","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CARROLL",3300710100,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Chandlers Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CHANDLERS PURCHASE",3300711220,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Clarksville","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CLARKSVILLE",3300713220,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Colebrook","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"COLEBROOK",3300713780,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Columbia","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"COLUMBIA",3300713940,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Crawfords Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CRAWFORDS PURCHASE",3300716100,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Cutts Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CUTTS GRANT",3300716660,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dalton","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DALTON",3300716820,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dixs Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DIXS GRANT",3300718340,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dixville","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DIXVILLE",3300718420,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dummer","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DUMMER",3300719300,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Errol","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ERROL",3300725140,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Ervings Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ERVINGS LOCATION",3300725180,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Gorham","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"GORHAM",3300730260,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Greens Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"GREENS GRANT",3300731780,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Hadleys Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"HADLEYS PURCHASE",3300732420,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Jefferson","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"JEFFERSON",3300738820,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Kilkenny","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"KILKENNY",3300739940,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Lancaster","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"LANCASTER",3300740420,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Low Burbanks Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"LOW BURBANKS GRANT",3300743620,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Martins Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MARTINS LOCATION",3300746020,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Milan","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILAN",3300747860,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Millsfield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILLSFIELD",3300748260,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Northumberland","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"NORTHUMBERLAND",3300756100,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Odell","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ODELL",3300757860,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pinkhams Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PINKHAMS GRANT",3300761620,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pittsburg","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PITTSBURG",3300761780,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Randolph","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"RANDOLPH",3300763860,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Sargents Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SARGENTS PURCHASE",3300767860,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Second College Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SECOND COLLEGE GRANT",3300768500,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Shelburne","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SHELBURNE",3300768980,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stark","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STARK",3300773060,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stewartstown","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STEWARTSTOWN",3300773380,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stratford","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STRATFORD",3300774180,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Success","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SUCCESS",3300774500,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Thompson and Meserves Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"THOMPSON AND MESERVES PURCHASE",3300776580,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Wentworths Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WENTWORTHS LOCATION",3300780740,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Whitefield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WHITEFIELD",3300784420,"MOROZ","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"At Gil Ac Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ATKINSON",3301502340,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS GRANT",3300704100,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS PURCHASE",3300704260,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Berlin","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BERLIN",3300705140,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Cambridge","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CAMBRIDGE",3300708420,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Carroll","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CARROLL",3300710100,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Chandlers Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CHANDLERS PURCHASE",3300711220,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Clarksville","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CLARKSVILLE",3300713220,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Colebrook","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"COLEBROOK",3300713780,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Columbia","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"COLUMBIA",3300713940,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Crawfords Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CRAWFORDS PURCHASE",3300716100,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Cutts Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CUTTS GRANT",3300716660,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dalton","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DALTON",3300716820,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dixs Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DIXS GRANT",3300718340,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dixville","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DIXVILLE",3300718420,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Dummer","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"DUMMER",3300719300,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Errol","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ERROL",3300725140,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Ervings Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ERVINGS LOCATION",3300725180,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Gorham","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"GORHAM",3300730260,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Greens Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"GREENS GRANT",3300731780,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Hadleys Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"HADLEYS PURCHASE",3300732420,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Jefferson","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"JEFFERSON",3300738820,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Kilkenny","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"KILKENNY",3300739940,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Lancaster","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"LANCASTER",3300740420,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Low Burbanks Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"LOW BURBANKS GRANT",3300743620,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Martins Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MARTINS LOCATION",3300746020,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Milan","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILAN",3300747860,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Millsfield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"MILLSFIELD",3300748260,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Northumberland","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"NORTHUMBERLAND",3300756100,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Odell","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ODELL",3300757860,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pinkhams Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PINKHAMS GRANT",3300761620,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Pittsburg","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"PITTSBURG",3300761780,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Randolph","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"RANDOLPH",3300763860,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Sargents Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SARGENTS PURCHASE",3300767860,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Second College Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SECOND COLLEGE GRANT",3300768500,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Shelburne","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SHELBURNE",3300768980,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stark","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STARK",3300773060,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stewartstown","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STEWARTSTOWN",3300773380,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Stratford","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"STRATFORD",3300774180,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Success","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"SUCCESS",3300774500,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Thompson and Meserves Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"THOMPSON AND MESERVES PURCHASE",3300776580,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Wentworths Location","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WENTWORTHS LOCATION",3300780740,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Whitefield","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"WHITEFIELD",3300784420,"PATRICK","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"At Gil Ac Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"ATKINSON",3301502340,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Grant","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS GRANT",3300704100,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Beans Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"BEANS PURCHASE",3300704260,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Berlin","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",8,"COOS",33007,"BERLIN",3300705140,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Cambridge","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CAMBRIDGE",3300708420,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Carroll","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",2,"COOS",33007,"CARROLL",3300710100,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Chandlers Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CHANDLERS PURCHASE",3300711220,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Clarksville","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1,"COOS",33007,"CLARKSVILLE",3300713220,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Colebrook","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",7,"COOS",33007,"COLEBROOK",3300713780,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Columbia","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1,"COOS",33007,"COLUMBIA",3300713940,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
"Crawfords Purchase","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS",33007,"CRAWFORDS PURCHASE",3300716100,"SANDERS","statewide","president",2020,"pri","New Hampshire",FALSE,TRUE,"NH",33,12,4,FALSE
